transaction,produktbereich_name,produktbereich_produktbereich-id,produktbereich_label,amount,haushaltsstelle_haushaltsstelle-id,haushaltsstelle_name,haushaltsstelle_label,time_name,time_year,time_month,time_day,time_week,time_yearmonth,time_quarter,time,produktgruppe_produktgruppen-id,produktgruppe_name,produktgruppe_label
81502fc78dfb6f3964afd717519bcebb,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,690000,,personalaufwendungen,Personalaufwendungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,wahlen,Wahlen
fa3db42473e5a120489bfd39647772ca,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,160000,,versorgungsaufwendungen,Versorgungsaufwendungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,wahlen,Wahlen
3e02ca1716085266f877f8076fb2b2bb,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,11607,,abschreibungen,Abschreibungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,wahlen,Wahlen
6cf06bf25c3afac24bc451b9d9d19ec2,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,651000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,wahlen,Wahlen
b3748882ca366cdd8fbf3219a2e047e6,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,461000,,personalaufwendungen,Personalaufwendungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,wahlen,Wahlen
f086f5122686922a295afc342fe70a98,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,173000,,versorgungsaufwendungen,Versorgungsaufwendungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,wahlen,Wahlen
0c98236dcba28363a27809ceb3c0089c,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,12644.6800000000002910383045673370361328125,,abschreibungen,Abschreibungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,wahlen,Wahlen
bfd48e5e75d52fd11c8e655a9dc54c7c,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1649193.48999999999068677425384521484375,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,wahlen,Wahlen
79483b72f1e404f941e567268a5b216e,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,550953.680000000051222741603851318359375,,personalaufwendungen,Personalaufwendungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,wahlen,Wahlen
fa7d80012c49efcec6f32e1a107eeef8,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,155655.51000000000931322574615478515625,,versorgungsaufwendungen,Versorgungsaufwendungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,wahlen,Wahlen
a263288da7093400f529a382a58c13ff,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,7000,,abschreibungen,Abschreibungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,wahlen,Wahlen
21ae10abc9d977fe39adf48f61abf35c,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1298000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,wahlen,Wahlen
9990d4738408d0707466f8e22cedba37,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,300000,,personalaufwendungen,Personalaufwendungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,wahlen,Wahlen
5663bc450cb665e4ace0b36b1583269c,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,32000,,versorgungsaufwendungen,Versorgungsaufwendungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,wahlen,Wahlen
0f3fc1b4513cbc8a486e0e39564366de,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,9000,,abschreibungen,Abschreibungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,wahlen,Wahlen
0c7911528a649958e2049eb422d06945,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1304000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,wahlen,Wahlen
e4cd48ca010237270ffdd7c5fb766d97,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,620000,,personalaufwendungen,Personalaufwendungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,wahlen,Wahlen
4c109d824019d9f9299c371d84ccde34,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,60000,,versorgungsaufwendungen,Versorgungsaufwendungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,wahlen,Wahlen
884df5a6255ee958cd71c7ff292d3959,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,8000,,abschreibungen,Abschreibungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,wahlen,Wahlen
150c4611545977d24d2d5d6ff26c8b9a,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,968000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,wahlen,Wahlen
3aa5be4deabc41c4e70d7a099ac8253f,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,620000,,personalaufwendungen,Personalaufwendungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,wahlen,Wahlen
749dd6117ae4275d48d00507e16c11ab,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,60000,,versorgungsaufwendungen,Versorgungsaufwendungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,wahlen,Wahlen
9ed208fda475589697236a3414be24ef,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,8000,,abschreibungen,Abschreibungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,wahlen,Wahlen
735ddb580f227159e78c5ad40958acde,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,642000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,wahlen,Wahlen
5f9e582140299e44ed4ad5bc5743bc0d,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,620000,,personalaufwendungen,Personalaufwendungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,wahlen,Wahlen
7235112929c2c6befdcda6a2180c6fb9,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,60000,,versorgungsaufwendungen,Versorgungsaufwendungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,wahlen,Wahlen
f1fc01ae3bc3d3f2d21c766d79d786f7,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,8000,,abschreibungen,Abschreibungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,wahlen,Wahlen
f3bded34b8231c5123666a356dfa4842,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1843000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,wahlen,Wahlen
db24bb7e2f38629607b8a6eec5fb9258,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,620000,,personalaufwendungen,Personalaufwendungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,wahlen,Wahlen
eeffdf31b8cf32786083e9066f689f68,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,60000,,versorgungsaufwendungen,Versorgungsaufwendungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,wahlen,Wahlen
815db12e68ebdeb19fbaed00d8cc6175,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,22599.63000000000101863406598567962646484375,,abschreibungen,Abschreibungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
4bf754b27298f125c412a747d411a5e0,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1448977.34000000008381903171539306640625,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
b44e2eca2ea57b0f78edf01b8d49ed8e,nahverkehr-und-opnv,,Nahverkehr und ÖPNV,11763000,,personalaufwendungen,Personalaufwendungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,verkehrsanlagen,Verkehrsanlagen
e6a49af590338813089c261089084edb,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1012265.7299999999813735485076904296875,,personalaufwendungen,Personalaufwendungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
cfc371f223722ed38ccd3c7674f4e929,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,120719.9400000000023283064365386962890625,,versorgungsaufwendungen,Versorgungsaufwendungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
eaa22401e0251d74d178bc97d8697792,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,9000,,abschreibungen,Abschreibungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
59df3e0e8dc043dcb6fe734d2f5bea77,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1443000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
95aaea6dd86bc7bb9335772378b10aae,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,211000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
67b55f0b174ecd51084fd821cdd9db84,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1320000,,personalaufwendungen,Personalaufwendungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
8629f2daac0a4d8bd90af593b5b7a442,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,123000,,versorgungsaufwendungen,Versorgungsaufwendungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
4167705a307d882895469049f897b608,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,14035,,abschreibungen,Abschreibungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
2c67fb9e85b2c1336702dc8f9ed4d4d1,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1508000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
7d5c5d083be04225cc172f2fb66e633c,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,196000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
570df211a7ff1b8442fa425d9d200326,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1403000,,personalaufwendungen,Personalaufwendungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
3f5854232fdb3c4f5daa563cf1a2d197,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,122000,,versorgungsaufwendungen,Versorgungsaufwendungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
40a0c6e9a7624a6529e8b3a4e02bc59b,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,20656.06000000000130967237055301666259765625,,abschreibungen,Abschreibungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
eb155e778f513917e5164855c2d32aab,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1612755.36000000010244548320770263671875,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
626b4296f91609c4da1a9392198a3792,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,170126.92000000001280568540096282958984375,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
eb29e3cd0eb9481f114084accaaed86a,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1381840.92999999993480741977691650390625,,personalaufwendungen,Personalaufwendungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
4470eda53a75b56667579a7e1e895cbd,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,64705.5699999999997089616954326629638671875,,versorgungsaufwendungen,Versorgungsaufwendungen,2011-01-01,2011,01,01,00,201101,0,2011-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
86b8757319e3062ceb7c724b519662f5,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,16000,,abschreibungen,Abschreibungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
911623d29e0af1148aa870762f2e862e,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1897000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
f196376af0f0b772925508b21170524d,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,196000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
2db92662190dce759f16f725d3062273,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1857000,,personalaufwendungen,Personalaufwendungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
c29799d0921758d6aaca6527cacc936c,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,28000,,versorgungsaufwendungen,Versorgungsaufwendungen,2012-01-01,2012,01,01,00,201201,0,2012-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
7aa5695ce269433c4382692498f8b703,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,13000,,abschreibungen,Abschreibungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
e925c05c301847cf478c5a2b67d60d5a,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1827000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
88b23b1c80f45c855f36409ee68574f7,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,196000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
81a434b037565cc40ec2b9f2de13ab6e,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1707000,,personalaufwendungen,Personalaufwendungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
8be8789e0191db944ed6485e9c648879,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,36000,,versorgungsaufwendungen,Versorgungsaufwendungen,2013-01-01,2013,01,01,00,201301,0,2013-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
1d506a1b69e78973a12530170f281770,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,18000,,abschreibungen,Abschreibungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
f57bcd811cca0b3ac7247e3dc25c6f81,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1827000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
0cbba1f908ea4259f67f3d8ad62649f1,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1707000,,personalaufwendungen,Personalaufwendungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
cc759eeabdaf10a7641330adec16e58c,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,36000,,versorgungsaufwendungen,Versorgungsaufwendungen,2014-01-01,2014,01,01,00,201401,0,2014-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
69791f9a4746510229ed82a046fceb62,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,17000,,abschreibungen,Abschreibungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
f54bc93488590769f11d4c7dad33cdfc,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1827000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
632e8e74f521be26994a2de4af4b8609,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,196000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
45534138c3ff4b9e8bcaa573955457e3,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1707000,,personalaufwendungen,Personalaufwendungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
c9605468f12e047516039a4ddb23abaf,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,36000,,versorgungsaufwendungen,Versorgungsaufwendungen,2015-01-01,2015,01,01,00,201501,0,2015-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
9660f781db797b2bcaa81b41b4da08a0,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,17000,,abschreibungen,Abschreibungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
5942a2018615eec0699184389e798d15,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1827000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
ad3c2e68f6642b9bcfddb11ac2d132ca,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,196000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
ff1858e80a845b7abacd2ba746c46dec,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1707000,,personalaufwendungen,Personalaufwendungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
1eab64d7516f9ccdf288b24aaa7be913,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,36000,,versorgungsaufwendungen,Versorgungsaufwendungen,2016-01-01,2016,01,01,00,201601,0,2016-01-01,,integration-und-antidiskriminierung,Integration und Antidiskriminierung
cfe7015cc7249a46d65fc46e77131ed4,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,10887.600000000000363797880709171295166015625,,abschreibungen,Abschreibungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,gleichberechtigung-fur-burgerinnen,Gleichberechtigung für Bürgerinnen
dc43433db21cbd0326966cc0d39336c5,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,265416.8200000000069849193096160888671875,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,gleichberechtigung-fur-burgerinnen,Gleichberechtigung für Bürgerinnen
1ae88c90e794dc8dc953ecd21b5ed0fa,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1287729.17999999993480741977691650390625,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,gleichberechtigung-fur-burgerinnen,Gleichberechtigung für Bürgerinnen
7407149bfd4390e67776ad8d53874cfa,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,534686.819999999948777258396148681640625,,personalaufwendungen,Personalaufwendungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,gleichberechtigung-fur-burgerinnen,Gleichberechtigung für Bürgerinnen
df6f598d008472618d69ad5945cb21ad,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,60654.830000000001746229827404022216796875,,versorgungsaufwendungen,Versorgungsaufwendungen,2008-01-01,2008,01,01,00,200801,0,2008-01-01,,gleichberechtigung-fur-burgerinnen,Gleichberechtigung für Bürgerinnen
4cf4cf91a575dd7d11b65cd5ae354cc4,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,5000,,abschreibungen,Abschreibungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,gleichberechtigung-fur-burgerinnen,Gleichberechtigung für Bürgerinnen
d6afbb6a71083bf91dab93481e531ee2,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,203000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,gleichberechtigung-fur-burgerinnen,Gleichberechtigung für Bürgerinnen
77b242ade6dd6c03c5a1d2463350e931,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1332000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,gleichberechtigung-fur-burgerinnen,Gleichberechtigung für Bürgerinnen
a5801bc758e61154374c6fac98487f1a,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,607000,,personalaufwendungen,Personalaufwendungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,gleichberechtigung-fur-burgerinnen,Gleichberechtigung für Bürgerinnen
94ef6822fec344495f465dd71d5d7f72,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,58000,,versorgungsaufwendungen,Versorgungsaufwendungen,2009-01-01,2009,01,01,00,200901,0,2009-01-01,,gleichberechtigung-fur-burgerinnen,Gleichberechtigung für Bürgerinnen
796f6491d789c6b34de9438fecb3b3ca,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,6150,,abschreibungen,Abschreibungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,gleichberechtigung-fur-burgerinnen,Gleichberechtigung für Bürgerinnen
00caca66ee2faa8a53b86883b7949b1e,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,104000,,aufwendungen-fur-sach-und-dienstleistungen,Aufwendungen für Sach- und Dienstleistungen,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,gleichberechtigung-fur-burgerinnen,Gleichberechtigung für Bürgerinnen
64f6913112cc69ed8340f39e90da068e,wahlen-und-ubergeordnete-angelegenheiten,,Wahlen und übergeordnete Angelegenheiten,1348000,,aufwendungen-fur-zuweisungen-und-zuschusse-sowie-besondere-finanzausgaben,Aufwendungen für Zuweisungen und Zuschüsse sowie besondere Finanzausgaben,2010-01-01,2010,01,01,00,201001,0,2010-01-01,,gleichberechtigung-fur-burgerinnen,Gleichberechtigung für Bürgerinnen
